column2,column3,column4,column5,column6,column7,column8,column9
Lovelace Medical Center,Local business,2829,35.08653283,-106.6396625,,,
Barnes & Noble Booksellers,Local business,2822,35.1076923,-106.5701436,,,
Padilla's Mexican Kitchen,Local business,2816,35.10064247,-106.6126557,,,
Cecilia's Cafe,Restaurant/cafe,2814,35.08299227,-106.6542615,,,
Walmart Albuquerque - Carlisle Blvd NE,Local business,2808,35.111998,-106.607255,,,
Walmart Albuquerque - Coors Blvd. NW,Local business,2806,35.110753,-106.700948,,,
Village Inn,Local business,2805,35.05506244,-106.6217569,,,
Pueblo Harvest Cafe,Restaurant/cafe,2805,35.11054482,-106.6586377,,,
Slice Parlor,Local business,2799,35.07991038,-106.6065026,,,
Il Vicino Wood Oven Pizza - Albuquerque Heights,Local business,2795,35.13153475,-106.5143431,,,
David's Bridal,Local business,2786,35.11008116,-106.6105886,,,
Sophia's Place,Local business,2784,35.14949024,-106.6394265,,,
The Downs Race Track and Casino,Local business,2775,35.07771896,-106.5703166,,,
Yanni's & Lemoni Lounge,Restaurant/cafe,2768,35.08069903,-106.6101676,,,
Nutrition At The Pointe,Sports/recreation/activities,2758,35.1206732,-106.7009436,,,
Village Inn,Local business,2754,35.15966965,-106.6786117,,,
Mount Calvary Cemetery,Local business,2744,35.10272817,-106.6355262,,,
Duke City BMX,Sports venue,2740,35.070246,-106.624921,,,
All Is One Tattoo & Design,Local business,2718,35.07957066,-106.6210734,,,
UCTDirect Fitness and LE Training,Sports/recreation/activities,2714,35.10240986,-106.6425538,,,
Sandia Peak,Local business,2714,35.17313805,-106.4967013,,,
Carrington College - Albuquerque,School,2708,35.11001144,-106.6334817,,,
Stone Face Tavern,Bar,2706,35.17587733,-106.578228,,,
Duke City CrossFit,Sports/recreation/activities,2704,35.08678794,-106.7171766,,,
Holiday Inn Express Hotel & Suites Albuquerque Midtown,Local business,2699,35.10857911,-106.614073,,,
Paleteria La Michoacana,Local business,2683,35.08069564,-106.7082224,,,
Satellite Cafe,Local business,2679,35.08074689,-106.6204418,,,
Village Inn,Local business,2661,35.10793684,-106.5495064,,,
Gracie Barra New Mexico's Westside Academy,School,2658,35.12257744,-106.7025282,,,
Satellite Coffee,Local business,2654,35.2017806,-106.6459672,,,
Sandia High School,School,2652,35.11826071,-106.5583547,,,
Dion's Pizza,Local business,2628,35.14853972,-106.6391584,,,
Evolution Body Piercing,Local business,2619,35.07877475,-106.5936304,,,
Viet Taste,Local business,2618,35.10928815,-106.5802043,,,
UA Four Hills 10,Local business,2616,35.067608,-106.500892,,,
Souplantation & Sweet Tomatoes,Local business,2597,35.13722522,-106.5871138,,,
UNM Continuing Education,Education,2570,35.10042917,-106.6267378,,,
Talin Market,Retail and consumer merchandise,2561,35.07551857,-106.5682189,,,
Viva Mexico,Local business,2554,35.07800294,-106.5505974,,,
Charlie's Sandbox,Sports/recreation/activities,2554,35.16671078,-106.598686,,,
Waffle House,Local business,2551,35.05604333,-106.621649,,,
Holiday Inn Express Hotel Albuquerque (I-40 Eubank),Local business,2549,35.08553534,-106.530553,,,
Golden Pride,Local business,2548,35.07274133,-106.5354248,,,
Gold Street Caffe,Restaurant/cafe,2539,35.08339353,-106.6501916,,,
Por Vida Tattoo,Local business,2538,35.0866612,-106.6591461,,,
Liv's Good Nutrition,Local business,2522,35.100528,-106.648892,,,
Golden Pride BBQ Chicken & Ribs,Local business,2521,35.08890983,-106.6228843,,,
Starbucks,Local business,2519,35.13121314,-106.5795742,,,
Kelly Jo Designs by Wine,Arts/entertainment/nightlife,2503,35.15881051,-106.6375833,,,
Lucky Thirteen's Barber Studio,Local business,2497,35.08682132,-106.5890549,,,
Ladera Golf Course PRO Shop,Local business,2483,35.12156314,-106.7101806,,,
Los Altos Golf Course,Local business,2474,35.08445208,-106.538201,,,
Pelican's Restaurant Albuquerque,Restaurant/cafe,2470,35.13034884,-106.5317477,,,
N.Y.P.D. Pizza,Local business,2469,35.08432845,-106.6497198,,,
West Mesa High School,School,2466,35.09655278,-106.7148569,,,
ArtBar by Catalyst Club,Arts/entertainment/nightlife,2454,35.08334097,-106.6492285,,,
The Guild Cinema,Local business,2443,35.08014084,-106.6067296,,,
Trombino's Bistro Italiano,Restaurant/cafe,2442,35.14784549,-106.5828594,,,
T-Mobile Customer Care,Local business,2427,35.10990553,-106.6306902,,,
Starbucks,Local business,2415,35.15528913,-106.6810556,,,
Intel,Local business,2415,35.22628787,-106.657058,,,
Hot Tamales New Mexican Food,Restaurant/cafe,2411,35.23524077,-106.6569673,,,
Korean BBQ,Local business,2409,35.08025088,-106.6092732,,,
New Mexico VA Health Care System,Government organization,2395,35.0555969,-106.58198,,,
Walmart Albuquerque - Wyoming Blvd NE,Local business,2395,35.10668448,-106.5487963,,,
Walmart Albuquerque - San Mateo Blvd SE,Local business,2391,35.07596359,-106.5880909,,,
Java Joe's,Local business,2388,35.08531733,-106.6579493,,,
Java Joe's,Local business,2387,35.08531733,-106.6579493,,,
Mimmo's Ristorante & Pizzeria,Restaurant/cafe,2386,35.12071597,-106.702079,,,
St. Pius X High School Albuquerque,School,2375,35.1301231,-106.6987614,,,
Urban Hotdog Company,Restaurant/cafe,2369,35.20412437,-106.6548776,,,
Taj Mahal Cuisine of India,Restaurant/cafe,2359,35.09621657,-106.6038731,,,
Sushi Xuan,Restaurant/cafe,2354,35.11969656,-106.7008648,,,
Souplantation & Sweet Tomatoes,Local business,2334,35.20069863,-106.6483576,,,
Frost Gelato - ABQ Uptown,Restaurant/cafe,2323,35.10264289,-106.5678663,,,
CNM- Main Campus,Local business,2322,35.07249636,-106.6286753,,,
Cold Stone Creamery (Rio),Restaurant/cafe,2314,35.14057267,-106.5997987,,,
The Candy Lady,Local business,2300,35.09851759,-106.67029,,,
Longhorn Steakhouse Albuquerque,Local business,2295,35.19726844,-106.6608132,,,
Defined Fitness,Local business,2283,35.11806001,-106.5172821,,,
Barnes & Noble Booksellers,Local business,2259,35.20845966,-106.6529774,,,
Dion's Pizza,Food/beverages,2256,35.17494291,-106.557087,,,
South Broadway Cultural Center,Arts/entertainment/nightlife,2249,35.07265609,-106.6460491,,,
Sandia Peak - Cibola National Forest,Local business,2242,35.19082134,-106.4792767,,,
Il Vicino,Local business,2241,35.08030131,-106.6067783,,,
Whole Foods Market Albuquerque,Food/grocery,2231,35.10261194,-106.6046298,,,
Zacatecas Tacos,Restaurant/cafe,2225,35.0801394,-106.6059482,,,
Mars Hill Church | Albuquerque,Church/religious organization,2213,35.13492508,-106.5854328,,,
UA Winrock 6,Local business,2204,35.095834,-106.563913,,,
Albuquerque Academy,School,2200,35.15164435,-106.5577098,,,
Route 66 Malt Shop,Restaurant/cafe,2199,35.07907093,-106.6020614,,,
Asian Noodle Bar,Restaurant/cafe,2197,35.08447675,-106.6512425,,,
Starport at Cottonwood,Local business,2191,35.19834245,-106.6561461,,,
Verizon Wireless,Local business,2190,35.07750359,-106.7146359,,,
Buffalo Wild Wings,Local business,2190,35.19500015,-106.6546354,,,
Starbucks,Local business,2181,35.22721135,-106.6604412,,,
Hoots Ultimate Party Zone,Attractions/things to do,2177,35.17959244,-106.6078791,,,
Genghis Grill,Restaurant/cafe,2174,35.099283,-106.565446,,,
Starbucks,Local business,2167,35.10042959,-106.5861442,,,
The 1629 Club at Casa Rondena Winery,Local business,2160,35.15593671,-106.6473318,,,
Downtown Sports & Wellness,Sports/recreation/activities,2149,35.08601254,-106.6491886,,,
American Airlines Alburquerque Intl Airport!,Local business,2148,35.04736317,-106.6170424,,,
San Jose Parish,Local business,2146,35.05824846,-106.6454918,,,
UNM SUB Ballroom(s),Local business,2142,35.08400434,-106.6201012,,,
Golden Pride BBQ Chicken & Ribs,Local business,2137,35.08342553,-106.6965278,,,
Village Inn,Local business,2134,35.08533584,-106.5147951,,,
La Placita Dining Rooms,Local business,2129,35.09598433,-106.6692758,,,
Barelas Coffee House,Restaurant/cafe,2122,35.0709843,-106.6539874,,,
Pacific Paradise Tropical Grill and Sushi Bar,Restaurant/cafe,2119,35.11679191,-106.577365,,,
SkidZ Family Entertainment Center,Sports/recreation/activities,2116,35.08690035,-106.5645634,,,
Powerflex Gym Albuquerque,Sports/recreation/activities,2101,35.09944588,-106.5332519,,,
Healthy Scene Nutrition,Club,2079,35.076738,-106.652534,,,
Cold Stone Creamery (Nob Hill),Restaurant/cafe,2075,35.08019863,-106.608818,,,
AA Buffet Sushi and Grill,Restaurant/cafe,2069,35.08619216,-106.514787,,,
Taco Cabana,Local business,2068,35.13030452,-106.5515235,,,
Presbyterian,Local business,2067,35.1273021,-106.7069465,,,
Indigo Crow Cafe & Bakery,Local business,2065,35.22509059,-106.6146014,,,
T D's Showclub North,Local business,2062,35.14552751,-106.589817,,,
Monroe's Restaurant,Local business,2053,35.09259473,-106.6639612,,,
Rebel Donuts Westside,Local business,2052,35.1841887,-106.6668662,,,
Spinn's Burger & Beer,Restaurant/cafe,2047,35.15100349,-106.6885974,,,
Los Cuates,Local business,2043,35.08769012,-106.59053,,,
Los Compadres Restaurant LLC,Restaurant/cafe,2038,35.0949653,-106.6771191,,,
Victoria's Secret,Local business,2033,35.10691451,-106.571007,,,
Tia Betty Blue's,Restaurant/cafe,2025,35.06220786,-106.5861415,,,
The Open Gym,Sports/recreation/activities,2018,35.12870166,-106.5499304,,,
Bodylanguage Albuquerque,Sports/recreation/activities,2016,35.15951638,-106.5636498,,,
Lumpy's Burgers,Restaurant/cafe,2016,35.1992869,-106.6528418,,,
Westside Community Center,Local business,2013,35.05380614,-106.6728814,,,
Village Inn,Local business,2006,35.22755948,-106.6603869,,,
El Taco Tote,Local business,1994,35.0824936,-106.7120003,,,
Spectators Bar & Grill,Local business,1990,35.14648198,-106.5267885,,,
Krispy Kreme Albuquerque,Local business,1972,35.105266,-106.550293,,,
Starbucks,Local business,1967,35.17801111,-106.6894494,,,
Souper Salad,Local business,1961,35.13224174,-106.5869862,,,
Paul's Monterey Inn,Local business,1957,35.08848779,-106.5146744,,,
Starbucks,Local business,1951,35.09948556,-106.5149834,,,
The Box Performance Space and Improv Theatre,Local business,1949,35.08329972,-106.6491562,,,
Q burger,Restaurant/cafe,1949,35.08447051,-106.650419,,,
Bob's Burgers,Local business,1947,35.13604398,-106.6413586,,,
Bob's Burgers,Local business,1947,35.17207445,-106.673552,,,
Dillard's,Local business,1944,35.09927534,-106.5633606,,,
"""Toys""""R""""Us""",Local business,1939,35.10116436,-106.5628952,,,
Hookah Star,Restaurant/cafe,1937,35.08100599,-106.6266645,,,
El Zarandeado Mexican Food Estilo Sinaloa,Local business,1935,35.07642148,-106.5748948,,,
Hyatt Place Albuquerque/Uptown,Hotel,1934,35.1048671,-106.5675007,,,
Fan Tang,Restaurant/cafe,1915,35.07994361,-106.6048223,,,
Hurricane's Restaurant & Drive-In,Local business,1910,35.08708503,-106.596215,,,
Pima Medical Institute - Albuquerque Campus,Education,1908,35.10473661,-106.59464,,,
Walmart Albuquerque - Eubank Blvd NE,Local business,1886,35.079555,-106.52986,,,
Denny's,Restaurant/cafe,1884,35.10620203,-106.5873369,,,
Days Inn Albuquerque,Local business,1880,35.10830469,-106.6211653,,,
All Eyes On Me Barbershop,Spas/beauty/personal care,1880,35.115292,-106.586723,,,
Desert Forge Crossfit,Health/medical/pharmacy,1875,35.19227639,-106.6611283,,,
Satellite Coffee,Local business,1874,35.13098796,-106.5500704,,,
Bosque Trail,Local business,1867,35.14782084,-106.684064,,,
Whataburger,Local business,1850,35.11031297,-106.644552,,,
Big Barn CrossFit,Sports/recreation/activities,1847,35.12254066,-106.6168964,,,
La Salita,Restaurant/cafe,1826,35.09264072,-106.5331747,,,
Jewish Community Center,Local business,1822,35.14305807,-106.5493512,,,
Target Uptown,Local business,1819,35.10139469,-106.5680338,,,
Starbucks,Local business,1819,35.17571164,-106.5582868,,,
Ichiban Japanese Restaurant,Restaurant/cafe,1816,35.20533308,-106.6479113,,,
Thai Vegan,Restaurant/cafe,1812,35.14545813,-106.5851392,,,
El Bruno's Albuquerque,Restaurant/cafe,1812,35.18016587,-106.6261614,,,
Olo Yogurt Studio,Restaurant/cafe,1811,35.08027977,-106.6082238,,,
Studio N (hair salon),Spas/beauty/personal care,1807,35.2045364,-106.6458187,,,
Bob's Burgers,Local business,1806,35.10891022,-106.5854893,,,
Sushi & Sake,Local business,1805,35.14586996,-106.5557293,,,
Starbucks,Local business,1803,35.20499021,-106.6507303,,,
Evangel Christian Center,Church/religious organization,1800,35.13141476,-106.5927974,,,
Starbucks,Local business,1793,35.11470685,-106.5336775,,,
Starbucks,Local business,1789,35.0586335,-106.5828355,,,
Route 66 Bingo Hall,Local business,1787,35.07144561,-106.5132456,,,
Antiquity Restaurant,Restaurant/cafe,1786,35.09553154,-106.6705777,,,
Whataburger Restaurants,Local business,1776,35.11314513,-106.6038487,,,
Monte Carlo Steakhouse and Liquor Store,Restaurant/cafe,1775,35.08648478,-106.6835617,,,
Casa Verde Salon Spa,Spas/beauty/personal care,1770,35.12349932,-106.5869235,,,
Pizzeria Luca,Restaurant/cafe,1768,35.17529711,-106.5451946,,,
LOVE Frozen Yogurt Bar,Restaurant/cafe,1758,35.14586592,-106.5558505,,,
Little Red Hamburger Hut (Wimpies),Local business,1749,35.09675026,-106.6621008,,,
Sandia Bowl,Local business,1733,35.11315793,-106.5149282,,,
Alamosa Community Center,Local business,1730,35.07152756,-106.7101701,,,
Albuquerque Flea Market,Local business,1728,35.07773879,-106.5731562,,,
Days Inn Albuquerque - Days Inn West,Local business,1728,35.10395869,-106.7079174,,,
High Finance at Sandia Peak Tramway,Local business,1726,35.202069,-106.560252,,,
Starbucks,Local business,1719,35.07111593,-106.5329171,,,
Loyola's Family Restaurant,Local business,1717,35.07829026,-106.5941651,,,
The Cooperage,Restaurant/cafe,1715,35.08698251,-106.5667391,,,
UNM Hospital (Labor & Delivery),Local business,1710,35.08811655,-106.6183759,,,
Jimmy's Cafe ABQ,Restaurant/cafe,1707,35.15995372,-106.5935442,,,
Aux Dog Theatre Nob Hill,Non-profit organization,1706,35.08183422,-106.6116382,,,
Chipotle Mexican Grill,Restaurant/cafe,1704,35.10891287,-106.5685032,,,
Torinos' @ Home,Restaurant/cafe,1704,35.16556953,-106.5904621,,,
Malarky's,Local business,1693,35.08431232,-106.5299388,,,
Kit Carson Park,Local business,1692,35.08179943,-106.6683939,,,
Denny's,Restaurant/cafe,1692,35.10363209,-106.7050593,,,
Anytime Fitness Albuquerque - 5809 Juan Tabo Blvd Ste E,Sports/recreation/activities,1692,35.147309,-106.524345,,,
THE HOTEL BLUE,Hotel,1691,35.08568967,-106.6560831,,,
Defined Fitness San Mateo,Local business,1690,35.13787972,-106.5881975,,,
Los Altos Pool,Sports/recreation/activities,1686,35.08605276,-106.5378152,,,
Melloy Nissan,Automobiles and parts,1680,35.087797,-106.5620782,,,
Panda Express,Local business,1678,35.08694735,-106.5321674,,,
Hilton Garden Inn,Local business,1677,35.22621897,-106.6607001,,,
Haynes Pool,Local business,1674,35.22239832,-106.6623829,,,
Farina Alto Pizzeria & Wine Bar,Restaurant/cafe,1672,35.1309773,-106.5181752,,,
Kathy's Carry Out,Restaurant/cafe,1671,35.05776914,-106.6683996,,,
Applebee's | MONTGOMERY,Local business,1668,35.13098709,-106.51761,,,
Ragin' Shrimp,Restaurant/cafe,1662,35.07948516,-106.6036968,,,
Giovanni's Pizzeria,Local business,1660,35.06462343,-106.5780772,,,
Sachs Nob Hill,Local business,1658,35.08046654,-106.6101533,,,
ClubHouse Inn & Suites Albuquerque,Hotel,1657,35.10987349,-106.6286789,,,
Trader Joe's,Food/grocery,1651,35.102434,-106.5653869,,,
Ranchers Club of New Mexico,Local business,1645,35.1080625,-106.6247289,,,
Star Tattoo,Local business,1624,35.20344776,-106.6460996,,,
UFC Gym Albuquerque,Local business,1623,35.13341321,-106.6168224,,,
Portrait Innovations,Local business,1623,35.14726635,-106.556067,,,
Sportmans Warehouse,Local business,1616,35.13690731,-106.6121428,,,
Bob's Burgers,Local business,1614,35.07674946,-106.5327815,,,
University of Phoenix New Mexico Campus,University,1614,35.19714854,-106.5804943,,,
Sandia Resort And Casino Green Reed Spa,Local business,1606,35.20688632,-106.5662592,,,
Albuquerque Sunport International Airport,Local business,1603,35.11150044,-106.6062845,,,
Residence Inn Albuquerque Airport by Marriott,Hotel,1597,35.06201509,-106.6211541,,,
Holiday Inn & Suites ABQ Airport,Local business,1596,35.04962959,-106.6327361,,,
Starbucks,Local business,1592,35.17455473,-106.5780721,,,
Happy Nails,Local business,1591,35.13210906,-106.5868541,,,
Golden Pride BBQ Chicken & Ribs,Local business,1590,35.12439413,-106.5153342,,,
La Quinta Inns & Suites,Local business,1587,35.10636835,-106.5868463,,,
Panda Express,Local business,1587,35.11333691,-106.701208,,,
Black Box Fitness,Sports/recreation/activities,1586,35.12793178,-106.6221392,,,
Albuquerque Press Club,Club,1585,35.08170857,-106.6390964,,,
Annapurna's World Vegetarian Cafe,Restaurant/cafe,1584,35.07926462,-106.6219764,,,
I Love Sushi,Local business,1581,35.14571202,-106.5868752,,,
National Museum of Nuclear Science & History,Museum/art gallery,1569,35.066,-106.5339,,,
M'Tucci's Kitchina,Restaurant/cafe,1561,35.14902224,-106.6834072,,,
Altitude Sports Grill,Restaurant/cafe,1559,35.10771431,-106.6035777,,,
Foothills Of Sandia Mountains,Local business,1557,35.1358183,-106.4852265,,,
Manzano Mesa Community Center,Local business,1555,35.06642502,-106.5261855,,,
Holy Family Church,Local business,1555,35.07461343,-106.6867139,,,
Fade Station,Local business,1550,35.10953148,-106.5871754,,,
Sushiya Japanese Restaurant,Local business,1548,35.11482681,-106.5139581,,,
Bataan Park,Local business,1541,35.08909384,-106.6058692,,,
Ascension Body Modification,Spas/beauty/personal care,1540,35.07947733,-106.6043043,,,
Guava Tree Cafe,Restaurant/cafe,1530,35.0780162,-106.621835,,,
Rio Grande Brew Pub,Local business,1522,35.04735016,-106.6165723,,,
Archetype Dermigraphic Studio/Gallery,Arts/entertainment/nightlife,1518,35.0868009,-106.5944186,,,
Panda Express,Local business,1516,35.13505359,-106.6114246,,,
Octopus Car Wash,Local business,1511,35.11735477,-106.7032256,,,
Trader Joe's,Food/grocery,1510,35.17508999,-106.5428995,,,
PEREA'S NEW MEXICAN RESTAURANT,Restaurant/cafe,1509,35.07276992,-106.5378562,,,
